주차장코드	주차장명	주소	주차장 종류	주차장 종류명	운영구분	운영구분명	전화번호	주차현황 정보 제공여부	주차현황 정보 제공여부명	주차 면(주차 가능 차량 수)	현재 주차중인 대수	현재 주차 차량 업데이트 시간	유무료구분	유무료구분명	야간무료개방여부	야간무료개방여부명	평일 운영 시작시각(HHMM)	평일 운영 종료시각(HHMM)	주말 운영 시작시각(HHMM)	주말 운영 종료시각(HHMM)	공휴일 운영 시작시각(HHMM)	공휴일 운영 종료시각(HHMM)	최종데이터 동기화 시간	"토요일 유,무료 구분"	"토요일 유,무료 구분명"	"공휴일 유,무료 구분"	"공휴일 유,무료 구분명"	월 정기권 금액	노상 주차장 관리그룹번호	기본 주차 요금	기본 주차 시간(분 단위)	추가 단위 요금	추가 단위 시간(분 단위)	버스 기본 주차 요금	버스 기본 주차 시간(분 단위)	버스 추가 단위 시간(분 단위)	버스 추가 단위 요금	일 최대 요금
172979	개화산역환승(시)	강서구 방화동 845-0	NW	노외 주차장	1	시간제 주차장	02-2662-6415	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	324	268	2018-01-15 9:15	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-12-06 10:34	N	무료	N	무료	65000		100	5	100	5	0	0	0	0	0
1504262	방신시장 고객주차장(구)	강서구 방화동 858-0 	NS	노상 주차장	1	시간제 주차장	02-2666-4080	0	미연계중	10	0		Y	유료	N	야간 미개방	900	1900	900	1900	0	0	2016-12-21 14:09	N	무료	Y	유료	60000	1.15001E+12	500	10	0	0	0	0	0	0	0
172993	화곡5-1 주택가공영주차장(구)	강서구 화곡동 1030-33	NW	노외 주차장	1	시간제 주차장	02-2604-8688	0	미연계중	27	0		Y	유료	N	야간 미개방	900	1800	0	0	0	0	2017-06-02 14:50	Y	유료	Y	유료	50000		50	5	50	5	0	0	0	0	2000
173014	화곡5-2 주택가공영주차장(구)	강서구 화곡동 1056-2	NW	노외 주차장	1	시간제 주차장	02-2604-8688	0	미연계중	25	0		Y	유료	N	야간 미개방	900	1800	0	0	0	0	2017-06-02 14:51	Y	유료	Y	유료	50000		50	5	50	5	0	0	0	0	2000
173013	화곡6-1주택가공영주차장(구)	강서구 화곡동 1103-6	NW	노외 주차장	1	시간제 주차장	02-2607-9113	0	미연계중	300	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	0	2017-05-24 9:35	N	무료	Y	유료	70000		100	5	100	5	0	0	0	0	5000
1503472	화곡6동 방죽길(구)	강서구 화곡동 1112-1 	NS	노상 주차장	1	시간제 주차장	02-2607-9113	0	미연계중	65	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:12	N	무료	Y	유료	0	1.15001E+12	250	5	250	5	0	0	0	0	10000
173009	화곡2-1 주택가공영주차장(구)	강서구 화곡동 167-10	NW	노외 주차장	1	시간제 주차장	02-2607-1419	0	미연계중	60	0		Y	유료	N	야간 미개방	900	1900	0	0	0	0	2017-06-02 14:47	Y	유료	Y	유료	50000		50	5	50	5	0	0	0	0	2000
1384007	까치산 전통시장 고객주차장(구)	강서구 화곡동 342-16	NW	노외 주차장	1	시간제 주차장	02-2606-4500	0	미연계중	19	0		Y	유료	N	야간 미개방	1000	2000	1000	2000	0	0	2017-05-24 10:03	N	무료	Y	유료	60000		250	5	250	5	0	0	0	0	0
1504147	화곡1동 달구지길(구)	강서구 화곡동 361-1	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2607-9113	0	미연계중	29	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-05-18 15:19	N	무료	N	무료	120000	1.15001E+12	250	5	250	5	0	0	0	0	10000
172962	화곡7-1 주택가공영주차장(구)	강서구 화곡동 370-63	NW	노외 주차장	1	시간제 주차장	02-2699-8671	0	미연계중	86	0		Y	유료	N	야간 미개방	1000	1900	0	0	0	0	2017-06-02 14:52	Y	유료	Y	유료	50000		50	5	50	5	0	0	0	0	2000
173020	화곡8-2 주택가공영주차장(구)	강서구 화곡동 410-4	NW	노외 주차장	1	시간제 주차장	02-2607-1571	0	미연계중	84	0		Y	유료	N	야간 미개방	900	1900	0	0	0	0	2017-05-24 10:00	Y	유료	Y	유료	50000		50	5	50	5	0	0	0	0	2000
781511	화곡1-1 주택가공영주차장(구)	강서구 화곡동 424-94	NW	노외 주차장	1	시간제 주차장	02-2699-3993	0	미연계중	98	0		Y	유료	N	야간 미개방	1000	1900	0	0	0	0	2017-05-24 9:56	Y	유료	Y	유료	50000		50	5	50	5	0	0	0	0	2000
173018	화곡본-2 주택가공영주차장(구)	강서구 화곡동 46-127	NW	노외 주차장	1	시간제 주차장	02-2607-1570	0	미연계중	100	0		Y	유료	N	야간 미개방	1000	1900	0	0	0	0	2017-06-02 14:47	Y	유료	Y	유료	50000		50	5	50	5	0	0	0	0	2000
173019	화곡본-1 주택가공영주차장(구)	강서구 화곡동 56-127	NW	노외 주차장	1	시간제 주차장	02-2065-8751	0	미연계중	99	0		Y	유료	N	야간 미개방	900	1900	0	0	0	0	2017-05-24 9:53	Y	유료	Y	유료	50000		50	5	50	5	0	0	0	0	2000
1384016	가로공원길지하 주차장(구)	강서구 화곡동 662-15	NW	노외 주차장	1	시간제 주차장	02-2699-0802	0	미연계중	501	0	2017-09-07 0:00	Y	유료	N	야간 미개방	700	2300	900	1500	0	0	2017-05-24 9:50	N	무료	Y	유료	60000		100	5	100	5	0	0	0	0	5000
1384005	남부골목 전통시장 고객주차장(구)	강서구 화곡동 797-7	NW	노외 주차장	1	시간제 주차장	02-2646-5656	0	미연계중	17	0		Y	유료	N	야간 미개방	1000	2000	1000	2000	0	0	2017-05-24 10:06	N	무료	Y	유료	60000		250	5	250	5	0	0	0	0	0
781509	화곡4-1주택가공영주차장(구)	강서구 화곡동 809-26	NW	노외 주차장	1	시간제 주차장	02-2645-1574	0	미연계중	138	0		Y	유료	N	야간 미개방	700	2300	0	0	0	0	2017-06-02 14:49	Y	유료	Y	유료	50000		50	5	50	5	0	0	0	0	2000
1504340	화곡4동 배다리동길(구)	강서구 화곡동 842-11 	NS	노상 주차장	1	시간제 주차장	02-2607-9113	0	미연계중	82	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:09	N	무료	Y	유료	120000	1.15001E+12	200	5	200	5	0	0	0	0	10000
1503353	화곡2동 배다리동길(구)	강서구 화곡동 881-14 	NS	노상 주차장	1	시간제 주차장	02-2607-9113	0	미연계중	209	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:11	N	무료	Y	유료	120000	1.15001E+12	200	5	200	5	0	0	0	0	10000
781512	곰달래 문화복지센터 공영주차장(구)	강서구 화곡동 890-0	NW	노외 주차장	1	시간제 주차장	02-2690-2818	0	미연계중	245	0		Y	유료	N	야간 미개방	700	2300	900	1500	0	0	2017-05-24 9:48	N	무료	Y	유료	80000		100	5	100	5	0	0	0	0	5000
1504125	화곡8동 배다리동길(구)	강서구 화곡동 890-0 	NS	노상 주차장	1	시간제 주차장		0	미연계중	108	0	2017-10-12 16:51	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:08	N	무료	Y	유료	120000	1.15001E+12	200	5	200	5	0	0	0	0	10000
1504148	화곡1동 배다리서길(구)	강서구 화곡동 914-3 	NS	노상 주차장	1	시간제 주차장	02-2607-9113	0	미연계중	299	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:08	N	무료	Y	유료	120000	1.15001E+12	250	5	250	5	0	0	0	0	10000
1504884	제물포로(시)	강서구 화곡동 947-3	NS	노상 주차장	1	시간제 주차장	02-2663-6209	3	120~2일이내 연계데이터 존재(통신점검중)	88	0	2018-01-13 16:30	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-15 10:41	N	무료	Y	유료	0	1.15001E+12	150	5	150	5	0	0	0	0	0
1053712	볏골공원 지하공영주차장(구)	강서구 화곡동 98-99	NW	노외 주차장	1	시간제 주차장	02-2065-1575	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	233	172	2018-01-15 9:14	Y	유료	N	야간 미개방	700	2300	900	1500	0	0	2017-05-24 9:38	N	무료	Y	유료	60000		100	5	100	5	0	0	0	0	5000
1504112	화곡6동 신학대길(구)	강서구 화곡동 980-19 	NS	노상 주차장	1	시간제 주차장	02-2607-9113	0	미연계중	51	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:08	N	무료	Y	유료	120000	1.15001E+12	250	5	250	5	0	0	0	0	10000
173364	남현동제1공영주차장(舊남현동 거주자우선주차장)(구)	관악구 남현동 1063-1	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2081-2675	0	미연계중	65	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 13:29	N	무료	N	무료	0		250	5	250	5	0	0	0	0	0
173353	보라매제1공영주차장(구)	관악구 봉천동 110-4	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2081-2675	0	미연계중	133	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 13:23	N	무료	N	무료	0		50	5	50	5	0	0	0	0	0
173362	행운동제1공영주차장(舊 봉천6동 까치공영주차장)(구)	관악구 봉천동 1677-10	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2081-2675	0	미연계중	79	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 13:24	N	무료	N	무료			150	5	150	5	0	0	0	0	0
1366869	당곡중학교공영 (지하주차장)(구)	관악구 봉천동 682-0	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2081-2675	0	미연계중	159	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 13:28	N	무료	N	무료	0		50	5	50	5	0	0	0	0	
1033590	신림동공영주차장(구)	관악구 신림동 1456-3	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2081-2675	0	미연계중	191	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 13:27	N	무료	N	무료	0		250	5	250	5	0	0	0	0	0
1576299	봉천복개3(시)	관악구 신림동 1467-3	NS	노상 주차장	1	시간제 주차장	031-903-3345	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	67	2	2018-01-15 9:05	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-17 14:37	N	무료	Y	유료	0	1.16201E+12	250	5	250	5	0	0	0	0	0
1366593	구로디지털단지역(상)(시)	관악구 신림동 1677-5	NW	노외 주차장	1	시간제 주차장	031-405-8808	0	미연계중	33	0		Y	유료	N	야간 미개방	800	2100	800	2100	800	2100	2017-10-10 9:51	N	무료	N	무료	100000		150	5	150	5	0	0	0	0	
173329	원신공영주차장(구)	관악구 신림동 366-0	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2081-2670	0	미연계중	174	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 13:26	N	무료	N	무료	0		50	5	50	5	0	0	0	0	0
1577118	관악신사시장 공영주차장(구)	관악구 신림동 494-37	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2081-2670	0	미연계중	13	0		Y	유료	N	야간 미개방	1000	2000	1000	2000	1000	2000	2017-07-07 16:03	N	무료	N	무료	0		150	5	150	5	0	0	0	0	0
1366590	신대방역노외(시)	관악구 신림동 498-0	NW	노외 주차장	1	시간제 주차장	02-858-6417	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	60	47	2018-01-15 9:15	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-12-06 11:19	N	무료	N	무료	120000		150	5	150	5	0	0	0	0	0
1059009	신사동 제1공영주차장(구)	관악구 신림동 511-1	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2081-2675	0	미연계중	41	0		Y	유료	N	야간 미개방	900	1900	900	1600	0	0	2017-05-23 13:25	N	무료	N	무료	0		50	5	50	5	0	0	0	0	0
173333	조원동 제1공영주차장(구)	관악구 신림동 571-6	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2081-2675	0	미연계중	108	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 13:26	N	무료	N	무료	0		250	5	250	5	0	0	0	0	0
173578	난곡동제1공영주차장(舊신림3동 공영주차장)(구)	관악구 신림동 626-82	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2081-2670	0	미연계중	119	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 13:24	N	무료	N	무료			50	5	50	5	0	0	0	0	
1412862	아차산 공영주차장(시)	광진구 광장동 369-0	NW	노외 주차장	1	시간제 주차장	02-455-5288	0	미연계중	39	0		Y	유료	N	야간 미개방	800	2200	800	2200	800	2200	2016-12-21 15:16	N	무료	N	무료			150	5	150	5	0	0	0	0	
1247659	구의3동 공영주차장(구)	광진구 구의동 219-15	NW	노외 주차장	3	시간제 + 거주자 주차장		0	미연계중	159	0	2017-12-23 0:00	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-02 15:30	N	무료	N	무료	80000		150	5	150	5	0	0	0	0	0
172198	구의1동 공영주차장(구)	광진구 구의동 243-78	NW	노외 주차장	3	시간제 + 거주자 주차장	02-453-2038	0	미연계중	172	0	2017-11-15 15:10	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-02 15:28	N	무료	N	무료	80000		150	5	150	5	0	0	0	0	
1575375	신성시장길노상공영주차장(구)	광진구 구의동 558-11	NS	노상 주차장	1	시간제 주차장	02-456-2591	0	미연계중	4	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-03 12:00	N	무료	Y	유료	100000	1.12151E+12	250	5	250	5	0	0	0	0	0
172184	동서울 노외주차장(구)	광진구 구의동 598-1	NW	노외 주차장	1	시간제 주차장		0	미연계중	25	0		Y	유료	N	야간 미개방	800	1900	800	1900	0	0	2016-12-21 15:16	N	무료	Y	유료	100000		250	5	250	5	0	0	0	0	30000
1514905	동서울 호텔길(A) 공영주차장(자양동)(구)	광진구 구의동 695-0	NS	노상 주차장	1	시간제 주차장		0	미연계중	34	0		Y	유료	N	야간 미개방	900	1800	900	1500	0	0	2017-03-03 18:37	N	무료	Y	유료	0	1.12151E+12	250	5	250	5	0	0	0	0	0
1514904	동서울길(A) 공영주차장(자양동)(구)	광진구 구의동 695-0	NS	노상 주차장	1	시간제 주차장		0	미연계중	34	0		Y	유료	N	야간 미개방	900	1800	900	1500	0	0	2017-03-03 18:36	N	무료	Y	유료	0	1.12151E+12	250	5	250	5	0	0	0	0	0
1515336	동서울길(A) 공영주차장(구)	광진구 구의동 695-0	NS	노상 주차장	1	시간제 주차장	02-2049-4540	0	미연계중	8	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-03 12:16	N	무료	Y	유료	0	1.12151E+12	250	5	250	5	0	0	0	0	0
1514885	동서울길 공영주차장(B)(구)	광진구 구의동 735-0	NS	노상 주차장	1	시간제 주차장		0	미연계중	34	0		Y	유료	N	야간 미개방	900	1800	900	1500	0	0	2017-03-03 18:30	N	무료	Y	유료	0	1.12151E+12	250	5	250	5	0	0	0	0	0
1514883	동서울 호텔길 공영주차장(B)(구)	광진구 구의동 735-0	NS	노상 주차장	1	시간제 주차장		0	미연계중	34	0		Y	유료	N	야간 미개방	900	1800	900	1500	0	0	2017-03-03 18:29	N	무료	Y	유료	0	1.12151E+12	250	5	250	5	0	0	0	0	0
1247661	광진광장공영(구)	광진구 군자동 374-7	NW	노외 주차장	1	시간제 주차장	02-465-2026	0	미연계중	36	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 11:07	N	무료	N	무료	120000		250	5	250	5	0	0	0	0	
172204	능동공영주차장(구)	광진구 능동 205-0	NW	노외 주차장	3	시간제 + 거주자 주차장	02-447-9406	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	77	70	2018-01-15 9:12	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 11:11	N	무료	N	무료			75	5	75	5	0	0	0	0	
1515153	송림 기사식당길 공영주차장(A)(구)	광진구 자양동 227-1	NS	노상 주차장	1	시간제 주차장		0	미연계중	45	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-01 23:42	N	무료	Y	유료	90000	1.12151E+12	200	5	200	5	0	0	0	0	0
1438232	뚝섬안내센터앞(한강공원)(시)	광진구 자양동 435-0	NW	노외 주차장	1	시간제 주차장	02-416-0313	0	미연계중	356	0		Y	유료	N	야간 미개방	900	200	900	200	0	0	2016-12-21 15:16	N	무료	Y	유료	50000		1000	30	100	5	0	0	0	0	10000
172218	자양4동 공영(구)	광진구 자양동 5-5	NW	노외 주차장	1	시간제 주차장		0	미연계중	86	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 11:08	N	무료	N	무료	100000		150	5	150	5	0	0	0	0	
1438091	뚝섬윈드서핑장옆(한강공원)(시)	광진구 자양동 558-3	NW	노외 주차장	1	시간제 주차장	02-416-0313	0	미연계중	99	0		Y	유료	N	야간 미개방	900	200	900	200	0	0	2016-12-21 15:16	N	무료	Y	유료	50000		1000	30	200	10	0	0	0	0	10000
1575872	송림기사식당길(B) 공영주차장(구)	광진구 자양동 584-11	NS	노상 주차장	1	시간제 주차장	02-2049-4540	0	미연계중	8	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-03 13:25	N	무료	Y	유료	0	1.12151E+12	200	5	200	5	0	0	0	0	0
172178	자양유수지(구)	광진구 자양동 594-0	NW	노외 주차장	3	시간제 + 거주자 주차장		0	미연계중	287	0	2017-09-07 3:20	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 11:09	N	무료	N	무료			150	5	150	5	0	0	0	0	0
1575863	송림기사식당길(B) 공영주차장(구)	광진구 자양동 601-5	NS	노상 주차장	1	시간제 주차장	02-2049-4540	0	미연계중	9	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-03 13:16	N	무료	Y	유료	90000	1.12151E+12	200	5	200	5	0	0	0	0	0
1412893	자양전통시장 공영주차장(구)	광진구 자양동 631-18	NW	노외 주차장	3	시간제 + 거주자 주차장	02-458-1624	0	미연계중	24	0		Y	유료	N	야간 미개방	900	1900	900	1900	900	1900	2016-12-21 15:16	N	무료	N	무료			250	5	250	5	0	0	0	0	
1514763	동서울길 공영주차장(B)(구)	광진구 자양동 695-0	NS	노상 주차장	1	시간제 주차장		0	미연계중	19	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-02 0:49	N	무료	Y	유료	100000	1.12151E+12	250	5	250	5	0	0	0	0	0
1514758	동서울 호텔길(A) 공영주차장(자양동)(구)	광진구 자양동 695-0	NS	노상 주차장	1	시간제 주차장		0	미연계중	7	0		Y	유료	N	야간 미개방	900	1800	900	1500	0	0	2017-07-14 11:32	N	무료	Y	유료	100000	1.12151E+12	250	5	250	5	0	0	0	0	0
1514902	동서울길(A) 공영주차장(구)	광진구 자양동 695-0	NS	노상 주차장	1	시간제 주차장		0	미연계중	7	0		Y	유료	N	야간 미개방	900	1800	900	1500	0	0	2017-07-10 17:29	N	무료	Y	유료	100000	1.12151E+12	250	5	250	5	0	0	0	0	0
1512113	동서울 호텔길(A) 공영주차장(자양동)(구)	광진구 자양동 695-0 	NS	노상 주차장	1	시간제 주차장		0	미연계중	41	0		Y	유료	N	야간 미개방	900	1800	900	1500	0	0	2016-12-21 13:10	N	무료	Y	유료	0	G2016G7	250	5	250	5	0	0	0	0	0
1514755	동서울 호텔길 공영주차장(B)(구)	광진구 자양동 735-0	NS	노상 주차장	1	시간제 주차장		0	미연계중	19	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-02 0:23	N	무료	Y	유료	100000	1.12151E+12	250	5	250	5	0	0	0	0	0
1515738	송림 기사식당길 공영주차장(A)(구)	광진구 자양동 794-0	NS	노상 주차장	1	시간제 주차장	02-2049-4540	0	미연계중	39	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-03 19:52	N	무료	Y	유료	90000	1.12151E+12	200	5	200	5	0	0	0	0	0
1438220	뚝섬청담대교밑(한강공원)(시)	광진구 자양동 97-5	NW	노외 주차장	1	시간제 주차장	02-3780-0521	0	미연계중	136	0		Y	유료	N	야간 미개방	900	200	900	200	0	0	2016-12-21 15:16	N	무료	Y	유료	50000		1000	30	200	10	0	0	0	0	10000
1512529	중곡복개천 공영주차장(구)	광진구 중곡동 150-196	NS	노상 주차장	1	시간제 주차장		0	미연계중	41	0		Y	유료	N	야간 미개방	900	1800	900	1500	0	0	2017-07-14 17:15	N	무료	Y	유료	100000	1.12151E+12	200	5	250	10	0	0	0	0	0
881983	중곡3동 마을공원 공영주차장(구)	광진구 중곡동 195-1	NW	노외 주차장	3	시간제 + 거주자 주차장		0	미연계중	162	0	2017-11-27 11:22	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 11:12	N	무료	N	무료			75	5	75	5	0	0	0	0	0
1410226	중곡시장주차장(구)	광진구 중곡동 221-6	NW	노외 주차장	3	시간제 + 거주자 주차장		0	미연계중	19	0		Y	유료	N	야간 미개방	900	1900	900	1900	900	1900	2016-12-21 15:16	N	무료	N	무료	0		250	5	0	0	0	0	0	0	0
1513653	중곡복개천 공영주차장(B)(구)	광진구 중곡동 277-20	NS	노상 주차장	1	시간제 주차장	02-456-2591	0	미연계중	35	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-02 2:09	N	무료	Y	유료	100000	1.12151E+12	200	5	200	5	0	0	0	0	0
1515180	신성시장길공영노상주차장(구)	광진구 중곡동 83-16 	NS	노상 주차장	1	시간제 주차장	02-456-2591	0	미연계중	9	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-03 11:30	N	무료	Y	유료	100000	1.12151E+12	250	5	250	5	0	0	0	0	0
1515916	신성시장길공영노상주차장(구)	광진구 중곡동 88-21	NS	노상 주차장	1	시간제 주차장	02-456-2591	0	미연계중	26	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	2400	2017-03-03 11:54	N	무료	Y	유료	100000	1.12151E+12	250	5	250	5	0	0	0	0	0
172215	화양동 공영(구)	광진구 화양동 63-2	NW	노외 주차장	1	시간제 주차장		0	미연계중	44	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 11:08	N	무료	N	무료	80000		150	5	150	5	0	0	0	0	
1366393	하늘공원주차장(구)	구로구 가리봉동 1-11	NW	노외 주차장	1	시간제 주차장		0	미연계중	198	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-02 9:44	N	무료	N	무료	80000		150	5	150	5	0	0	0	0	0
1499904	구로고가밑(시)	구로구 가리봉동 127-30	NS	노상 주차장	1	시간제 주차장	031-405-8808	0	미연계중	11	0	2017-08-11 10:09	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-15 18:15	N	무료	Y	유료	0	1.15301E+12	250	5	250	5	0	0	0	0	0
1366395	개봉1동 노외주차장(시)	구로구 개봉동 134-8	NW	노외 주차장	1	시간제 주차장		0	미연계중	134	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-07-14 17:45	N	무료	N	무료	75000		100	5	100	5	0	0	0	0	0
