관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,130,생태공원 산책로,30,Oct-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,41,노인회 뒷편(정자앞),30,Oct-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,41,관리사무실화장실주변,30,Oct-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 76길24-3,서울특별시 용산구 효창동2-23,생활방범,2,130,청구하이츠빌라 인근,30,Nov-16,02-2199-6662,37.540004,126.969169,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 76길24-3,서울특별시 용산구 효창동 5-65,어린이보호,3,130,금양초등학교,30,Dec-16,02-2199-6662,37.539191,126.966858,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 76길24-3,서울특별시 용산구 효창동 5-335,차량방범,2,200,금양초등학교,30,Aug-16,02-2199-6662,37.54001,126.961761,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로53길 54,서울특별시 용산구 용문동 1-44,생활방범,2,41,창고 앞,30,Feb-16,02-2199-6662,37.538789,126.962996,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로53길 54,서울특별시 용산구 용문동 5-68,생활방범,2,200,효창공원역 4번출구 앞,30,Feb-16,02-2199-6662,37.537741,126.964333,2016-09-27
서울특별시 용산구청,서울특별시 용산구 새창로 109,서울특별시 용산구 용문동 8-20,생활방범,3,130,해피데이 호프집 앞,30,Feb-16,02-2199-6662,37.537471,126.962187,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로48길 12,서울특별시 용산구 용문동 8-36,생활방범,3,130,신도리코 앞,30,Feb-16,02-2199-6662,37.538027,126.96248,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로42길 23,서울특별시 용산구 용문동 25-17,생활방범,3,130,삼익당한의원 앞,30,Jul-16,02-2199-6662,37.537386,126.960791,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로37마길 1,서울특별시 용산구 용문동 38-143(남),차량방범,1,130,,30,Mar-16,02-2199-6662,37.537915,126.95878,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로37마길 1,서울특별시 용산구 용문동 38-143(북),차량방범,1,130,,30,Mar-16,02-2199-6662,37.537915,126.95878,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로37다길 2,서울특별시 용산구 용문동 38-148,차량방범,1,130,,30,Mar-16,02-2199-6662,37.537915,126.95878,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로37나길 17,서울특별시 용산구 용문동 38-97,차량방범,3,130,,30,Mar-16,02-2199-6662,37.537454,126.957578,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로37나길 1,서울특별시 용산구 용문동 38-175,차량방범,1,130,,30,Mar-16,02-2199-6662,37.537183,126.95848,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로37나길 1,서울특별시 용산구 용문동 38-191,차량방범,2,130,,30,Mar-16,02-2199-6662,37.536934,126.958263,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로35길 5,서울특별시 용산구 용문동 38-57,차량방범,1,130,,30,Mar-16,02-2199-6662,37.536811,126.957651,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로37가길 17,서울특별시 용산구 용문동 38-186,차량방범,1,130,,30,Mar-16,02-2199-6662,37.537183,126.957455,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로25다길 29,서울특별시 용산구 용문동 38-13,차량방범,1,130,,30,Mar-16,02-2199-6662,37.5378,126.956936,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로37나길 20-17,서울특별시 용산구 용문동 38-233,차량방범,2,130,,30,Mar-16,02-2199-6662,37.538427,126.957844,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로25다길 17-3,서울특별시 용산구 용문동 38-76,차량방범,2,130,,30,Mar-16,02-2199-6662,37.537214,126.956626,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로25다길 50,서울특별시 용산구 용문동 38-10,차량방범,1,130,,30,Mar-16,02-2199-6662,37.538478,126.957713,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로25다길 33-9,서울특별시 용산구 용문동 38-244,차량방범,1,130,,30,Mar-16,02-2199-6662,37.538307,126.956956,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로25다길 8,서울특별시 용산구 용문동 38-38,차량방범,2,130,,30,Mar-16,02-2199-6662,37.536814,126.956746,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로25길 17,서울특별시 용산구 용문동 38-69,차량방범,2,130,,30,Mar-16,02-2199-6662,37.536615,126.956364,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로53길 31,서울특별시 용산구 용문동 12-1,차량방범,2,130,,30,Dec-16,02-2199-6662,37.537148,126.961878,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로25나길 8,서울특별시 용산구 용문동 38-128,생활방범,2,130,청구빌라 앞,30,Aug-16,02-2199-6662,37.533991,126.961162,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로25나길 2-32,서울특별시 용산구 용문동 38-100,생활방범,2,130,옥수대빌라 맞은편 위쪽,30,Aug-16,02-2199-6662,37.534344,126.962597,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 95,서울특별시 용산구 용문동 41-33,생활방범,3,130,새마을금고 앞,30,Aug-16,02-2199-6662,37.536708,126.961887,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로71길 27,서울특별시 용산구 용문동 2-1,생활방범,2,130,서울비전교회 앞 모퉁이,30,Aug-16,02-2199-6662,37.539907,126.962949,2016-09-27
서울특별시 용산구청,서울특별시 용산구 새창로 70,서울특별시 용산구 도원동 23,어린이보호,1,130,삼성래미안 후문 앞,30,Dec-16,02-2199-6662,37.534792,126.96453,2016-09-27
서울특별시 용산구청,서울특별시 용산구 새창로12길 11-18,서울특별시 용산구 도원동 4-2,어린이보호,1,130,도원유치원 정문 앞,30,Dec-16,02-2199-6662,37.535598,126.963793,2016-09-27
서울특별시 용산구청,서울특별시 용산구 새창로14길 12,서울특별시 용산구 도원동 3-1,생활방범,2,130,대학부동산 앞,30,Mar-16,02-2199-6662,37.535938,126.963808,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로42길 38-36,서울특별시 용산구 용문동 51-1,생활방범,2,130,용문시장내,30,Oct-16,02-2199-6662,37.53664,126.961325,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로71길 49,서울특별시 용산구 용문동 5-134,생활방범,1,41,주택앞,30,Feb-16,02-2199-6662,37.538986,126.963196,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로55길 14,서울특별시 용산구 용문동32-68,생활방범,2,130,용문동 꺽어지는 지점,30,Feb-16,02-2199-6662,37.537305,126.963686,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 42길 38-14,서울특별시 용산구 용문동 43-7,생활방범,2,130,브라운스톤 안쪽 시장 골목,30,Sep-16,02-2199-6662,37.536283,126.960051,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 42길 38-14,서울특별시 용산구 도원동 21,생활방범,2,130,도원어린이공원,30,Sep-16,02-2199-6662,37.537234,126.95479,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 42길 38-14,서울특별시 용산구 한강로1가 248,생활방범,2,200,삼각지고가도로 주변,30,May-16,02-2199-6662,37.546177,126.960911,2016-09-27
서울특별시 용산구청,서울특별시 용산구 새창로 213,서울특별시 용산구 한강로2가 2-196,생활방범,2,41,전자상가 지하도 입구,30,May-16,02-2199-6662,37.543152,126.953897,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한강대로53길 28,서울특별시 용산구 한강로2가 2-354,생활방범,2,41,e-편한세상 뒷골목,30,May-16,02-2199-6662,37.545232,126.957806,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한강대로53길 28,서울특별시 용산구 한강로2가 16-11,생활방범,2,41,전자상가 정류장,30,May-16,02-2199-6662,37.542257,126.956256,2016-09-27
서울특별시 용산구청,서울특별시 용산구 한강대로53길 28,서울특별시 용산구 한강로3가 3-32,생활방범,2,41,선인상가 21동 입구,30,May-16,02-2199-6662,37.540551,126.956566,2016-09-27
